0.132613,79
0.504753,76
0.449356,68
0.141728,78
0.141241,78
0.152657,79
1.40624,0
0.128916,78
0.32205,70
0.151433,78
0.23273,79
0.156589,78
0.245153,77
0.250462,77
0.142054,78
0.159007,79
0.232902,78
0.147918,78
0.253925,75
1.29563,0
0.0963351,79
0.207757,79
0.129888,78
0.12585,79
0.186705,79
1.2975,72
0.108161,78
0.971954,68
0.16664,79
0.120162,79
0.287549,76
0.154709,78
0.124207,78
0.227732,79
0.123174,79
0.251731,78
0.248077,78
0.243281,78
0.134816,78
0.25098,77
0.244665,76
0.152118,78
1.34016,0
0.255159,77
0.264117,76
0.141451,78
0.21555,79
0.214268,77
0.236192,78
0.111598,79
0.131946,79
0.210201,79
0.152792,78
1.27381,0
0.251703,76
0.245187,77
0.2415,77
0.247273,76
0.121672,79
0.257444,76
0.268982,76
0.186218,79
0.207704,79
0.14503,78
0.25492,76
0.142226,78
0.153143,78
0.523018,73
0.218352,79
0.187583,78
0.245605,77
0.165602,78
0.336414,70
0.248609,77
0.310124,72
0.322691,75
0.146608,78
0.271596,76
0.118944,78
0.943846,75
0.130411,79
0.219794,79
0.261485,76
0.196056,78
0.462668,72
0.249949,77
0.250187,77
0.118791,79
0.558463,68
0.245847,78
0.207333,78
0.20824,79
1.32756,0
0.159762,78
0.16185,78
0.264536,76
0.15075,79
0.245963,78
0.253706,77
0.207949,79
