1.28871,430,703,1133,68
0.878212,347,476,823,72
1.53187,527,792,1319,0
0.521005,146,304,450,67
1.36242,351,682,1033,0
0.355558,84,196,280,74
0.256035,59,129,188,73
1.32983,408,654,1062,0
0.317679,63,183,246,68
0.936474,337,467,804,64
0.261199,64,135,199,73
1.40358,410,714,1124,0
0.506773,147,328,475,67
0.368508,108,232,340,69
0.311275,45,172,217,67
0.899814,271,514,785,75
0.74601,237,468,705,67
0.319715,59,156,215,68
1.45612,452,736,1188,0
0.242461,62,134,196,73
0.907457,248,510,758,68
1.15829,350,603,953,74
0.430017,143,212,355,73
0.25929,61,142,203,73
0.2742,71,142,213,73
0.328071,111,197,308,71
1.33186,133,353,486,0
0.491379,65,246,311,67
0.257651,74,128,202,73
1.35456,231,532,763,0
0.263115,61,135,196,73
0.497707,141,296,437,67
0.310917,92,154,246,73
1.45833,440,698,1138,0
0.274846,73,143,216,71
1.44607,442,698,1140,0
0.298801,82,165,247,74
0.254958,68,138,206,73
1.26091,142,463,605,0
1.44461,443,740,1183,0
1.48288,481,815,1296,0
0.528488,177,302,479,73
1.08983,403,559,962,70
0.488112,96,221,317,67
0.25552,62,129,191,73
0.5829,220,311,531,73
0.257369,74,143,217,73
1.31787,304,620,924,0
1.3021,117,462,579,0
1.00003,194,387,581,69
1.54249,507,749,1256,0
1.07661,338,636,974,67
0.763979,202,444,646,67
1.31933,265,523,788,0
1.47237,397,821,1218,0
0.633352,92,312,404,68
0.357694,90,212,302,70
1.29425,411,707,1118,69
0.362722,64,197,261,68
0.407269,75,224,299,67
1.32981,376,558,934,0
0.260954,66,143,209,74
1.28803,236,607,843,0
0.256439,67,123,190,73
0.6181,177,379,556,68
0.667848,207,393,600,68
1.43515,469,721,1190,0
0.481424,106,254,360,73
0.349231,82,251,333,69
0.619315,227,331,558,75
0.609909,192,395,587,67
0.259765,61,136,197,74
0.444209,178,259,437,69
0.2521,67,130,197,73
0.262322,82,149,231,73
0.664654,155,376,531,67
1.05615,347,587,934,73
0.25852,65,131,196,73
1.55622,472,737,1209,0
0.521853,162,328,490,69
1.50695,396,821,1217,0
0.424016,87,229,316,67
0.44937,86,231,317,73
1.53237,454,756,1210,0
1.44803,442,783,1225,0
1.36028,365,697,1062,0
0.277329,70,160,230,74
1.41948,400,676,1076,0
0.772626,225,473,698,74
0.289385,81,151,232,74
0.372479,148,208,356,73
1.79919,478,825,1303,0
0.259028,60,147,207,74
0.394851,110,244,354,68
0.362748,130,214,344,73
0.26676,58,140,198,74
0.459515,76,225,301,73
0.262879,60,145,205,71
0.478178,97,225,322,73
1.45263,452,777,1229,0
