0.985055,227,493,720,71
0.260734,72,175,247,74
0.315797,101,231,332,74
0.505137,119,302,421,70
0.282949,75,197,272,73
0.25207,81,173,254,73
0.246738,85,183,268,73
1.32482,228,671,899,0
1.25576,271,628,899,0
0.56524,131,340,471,67
0.269546,95,183,278,73
0.536051,136,349,485,73
0.385775,109,284,393,69
1.386,182,554,736,0
0.463402,157,328,485,74
0.318528,107,226,333,74
1.40029,214,593,807,0
0.319629,88,251,339,74
0.27247,90,210,300,73
0.257643,70,175,245,74
0.253203,91,211,302,71
0.632265,116,349,465,69
1.25344,159,640,799,0
0.296764,99,216,315,74
0.321367,55,256,311,68
0.269029,97,194,291,73
0.255173,79,177,256,74
0.292394,87,220,307,74
1.33337,214,690,904,0
0.268859,91,200,291,73
0.974061,197,515,712,69
1.2911,225,659,884,0
0.254035,76,181,257,73
0.254717,79,172,251,73
0.273192,94,188,282,74
0.676982,130,414,544,68
0.645762,116,382,498,68
0.34316,75,235,310,67
0.253267,70,185,255,74
1.0129,201,580,781,68
1.26232,222,651,873,0
0.282738,76,202,278,73
0.280128,57,206,263,67
1.24482,204,563,767,0
0.666568,143,404,547,73
0.261636,84,177,261,73
0.472257,177,308,485,73
0.256165,80,175,255,74
0.882325,225,483,708,72
0.609018,159,439,598,72
0.723557,105,431,536,67
1.24598,245,605,850,0
0.59479,109,354,463,67
0.460272,78,318,396,67
0.282392,86,197,283,74
0.285111,58,214,272,68
0.235535,72,181,253,72
0.540081,210,350,560,73
0.32668,101,246,347,74
0.278201,93,201,294,73
0.984505,264,531,795,70
0.266243,86,202,288,73
0.404058,87,306,393,69
1.25126,174,707,881,0
0.291572,96,217,313,70
0.486635,121,326,447,68
1.02119,185,616,801,69
0.507144,121,326,447,74
0.248913,81,170,251,73
0.314267,56,237,293,68
0.340845,71,252,323,69
1.25377,198,537,735,0
1.24455,218,668,886,0
0.863108,209,457,666,66
1.06829,186,616,802,71
0.33468,56,275,331,67
0.273186,93,188,281,74
0.362196,116,261,377,75
0.348951,98,251,349,74
1.23925,205,666,871,0
0.259903,74,182,256,73
0.288514,109,192,301,71
0.330044,88,256,344,69
0.362971,117,262,379,73
0.290074,84,211,295,73
0.284699,92,201,293,74
1.2782,236,573,809,0
0.275546,92,179,271,70
0.315454,100,216,316,72
0.919133,185,476,661,72
0.261518,75,176,251,73
0.282022,87,200,287,73
1.26971,193,687,880,0
0.510899,96,324,420,67
0.364902,94,239,333,69
1.2525,238,732,970,0
1.2822,214,639,853,0
0.284952,86,203,289,74
0.307007,113,215,328,74
0.413889,84,257,341,69
