0.266547,71
0.270587,71
0.257733,72
0.258503,71
0.247717,72
0.603341,68
0.258234,71
1.12699,71
0.266804,71
0.269617,71
0.306118,72
0.262091,71
0.263625,71
0.260008,71
0.270666,71
0.328102,71
0.267091,71
0.256686,71
0.257753,71
0.272873,71
0.262872,71
0.993939,70
0.279779,71
0.294383,72
1.32269,0
0.254593,71
0.256132,71
0.296302,71
0.633703,70
1.24452,71
0.262008,71
0.465041,71
0.254747,71
0.269863,72
1.38168,0
0.258693,71
0.261524,71
0.251583,71
0.25431,71
0.259486,71
0.298685,72
0.258547,71
0.259898,71
0.285631,72
0.255059,71
0.257122,71
0.265557,71
0.243864,72
0.295279,71
0.275538,68
0.267046,71
0.278153,71
0.246204,70
0.247351,71
1.35309,0
0.284426,71
0.253406,71
0.472285,67
0.398608,70
0.249443,71
0.281415,71
0.60799,71
0.400479,71
1.34524,0
0.294362,71
0.259784,71
0.286292,71
0.276554,71
0.344864,72
1.31578,0
1.32733,0
0.538779,69
0.278554,73
0.260992,71
0.259725,71
0.254657,71
0.269845,69
0.255577,71
0.256285,71
0.261078,71
0.258218,71
0.259747,71
0.267955,72
0.545058,70
0.261395,71
0.258596,71
0.27031,71
0.32948,71
0.484144,71
0.276063,71
0.298005,71
0.688527,71
0.330557,71
0.282832,71
0.893992,70
0.898618,69
0.310259,71
0.258361,71
0.685447,68
0.26566,71
