0.108777,78
0.130334,78
0.105765,78
0.111175,78
0.108152,78
0.142848,78
0.0965891,78
0.0984416,78
0.104731,78
0.0924173,78
0.130853,78
0.0909013,78
0.116802,78
0.13673,78
0.0940684,78
0.100418,78
0.104132,78
0.103432,78
0.103403,78
0.106967,78
0.119053,78
0.110182,78
0.11629,78
0.106018,78
0.106228,78
0.12919,78
0.112365,78
0.112647,78
0.091546,78
0.126925,78
0.115108,78
0.100141,78
0.101188,78
0.110766,78
0.0946065,78
0.113836,78
0.0861042,78
0.0967043,78
0.105366,78
0.102399,78
0.0827584,78
0.0780447,78
0.0961746,78
0.104719,78
0.0886411,78
0.102082,78
0.10542,78
0.0981571,78
0.10558,78
0.10802,78
0.113194,78
0.0942178,78
0.103009,78
0.105663,78
0.120119,78
0.108171,78
0.10792,78
0.100503,78
0.0917448,78
0.0982143,78
0.107116,78
0.10008,78
0.104474,78
0.0949636,78
0.0954886,78
0.100999,78
0.132385,79
0.0927212,79
0.101436,79
0.110026,79
0.0982542,79
0.110119,79
0.0756077,79
0.100292,79
0.0966692,79
0.111108,79
0.10373,79
0.102484,79
0.108646,79
0.107165,79
0.119946,79
0.104956,79
0.0971861,79
0.109376,79
0.100118,79
0.106023,79
0.106921,79
0.0818322,79
0.126542,79
0.108406,79
0.121318,79
0.102807,79
0.100515,79
0.118509,79
0.116851,79
0.0767858,79
0.121173,79
0.0774119,79
0.070015,79
0.100203,80
,
,
10.476612,Tiempo total
0.10476612,Tiempo medio acierto
0,Tiempo medio fallo
0,Fallos en 100
