1.38084,0
1.34979,0
1.35123,0
1.35905,0
0.308467,68
0.535727,68
0.271911,69
0.527316,69
0.346008,70
0.361791,70
0.803883,70
0.448508,71
0.358915,71
1.05585,72
0.283543,72
0.36835,72
0.385424,73
1.20039,73
0.391227,73
0.463102,74
0.378438,74
0.468737,74
1.10498,75
0.249065,75
0.343372,75
0.510915,75
0.298076,76
0.295467,76
0.251864,77
0.252209,77
0.248902,77
0.247182,77
0.26532,77
0.181924,78
0.166746,78
0.177834,78
0.165732,78
0.168673,78
0.173392,78
0.180438,78
0.163788,78
0.127765,78
0.145751,78
0.233471,78
0.165851,78
0.244105,78
0.247761,78
0.165192,78
0.246159,78
0.192502,78
0.16571,78
0.136441,78
0.153762,78
0.188538,78
0.245446,79
0.154525,79
0.148296,79
0.186963,79
0.189899,79
0.205049,79
0.230843,79
0.182316,79
0.147711,79
0.107507,79
0.152426,79
0.164448,79
0.150454,79
0.158707,79
0.181777,79
0.102769,79
0.249511,79
0.177449,79
0.175524,79
0.16201,79
0.191473,79
0.189897,79
0.212044,79
0.176747,79
0.146863,79
0.193854,79
0.177945,79
0.164882,79
0.12393,79
0.156816,79
0.197477,79
0.151319,79
0.142399,79
0.160422,79
0.132121,79
0.204221,79
0.179063,79
0.146266,79
0.248106,79
0.164401,79
0.146431,79
0.185691,79
0.178318,79
0.146585,79
0.237525,79
0.106296,79
,
,
30.192106,Tiempo Total
0.2578249583,Tiempo medio acierto
1.3602275,Tiempo medio fallo
4,Fallos en 100
