0.42518,0
0.399004,0
0.410064,0
0.42059,0
0.290459,67
0.280723,68
0.269811,68
0.18689,69
0.101588,69
0.0937792,70
0.115311,70
0.0922807,70
0.129053,70
0.0813914,70
0.089142,70
0.0857396,71
0.155601,71
0.0985848,71
0.17353,71
0.0855573,71
0.0959627,71
0.0939605,71
0.0859192,71
0.0899835,71
0.0892752,71
0.0909965,71
0.0923066,71
0.0926358,71
0.104703,71
0.0960456,71
0.0876486,71
0.0984793,71
0.107285,71
0.0741092,71
0.0988256,71
0.0964855,71
0.21883,71
0.0840408,71
0.100165,71
0.123944,71
0.100125,71
0.0958498,71
0.0960173,71
0.118825,71
0.140759,71
0.0971899,71
0.0956096,71
0.0919491,71
0.0895103,71
0.117139,71
0.153588,71
0.0891681,71
0.0992565,71
0.0923512,71
0.100084,71
0.0963082,71
0.0958362,71
0.265925,71
0.0938476,71
0.0901307,71
0.0997523,71
0.0942034,71
0.0793974,71
0.0935641,71
0.0932455,71
0.312777,71
0.0948805,71
0.095039,71
0.0945627,71
0.0921624,71
0.0949489,71
0.100707,71
0.0962995,71
0.0884026,71
0.0895525,71
0.0927215,71
0.0924702,71
0.100256,71
0.0943518,71
0.105979,71
0.109151,71
0.10143,71
0.0940579,71
0.0875995,71
0.0894353,71
0.135228,71
0.085833,71
0.104437,71
0.0914771,71
0.100389,71
0.0668221,71
0.0884722,71
0.0964027,71
0.093278,71
0.0968031,71
0.0939312,72
0.0861818,72
0.099322,72
0.096567,72
0.101109,72
,
,
12.2485503,Tiempo total
0.1103511698,Tiempo medio acierto
0.4137095,Tiempo medio fallo
4,Fallos en 100
